Fuel type,body type,transmission,ownerNo,Brand,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Seats,Color,City
Petrol,Sedan,Manual,3,Honda,Honda New Accord,2009,4.5,Third Party insurance,120000,9.8,5,Others,Chennai
Petrol,Hatchback,Automatic,1,Tata,Tata Tiago NRG,2022,7.32,Zero Dep,4939,20.09,5,Red,Chennai
Petrol,SUV,Automatic,1,Ford,Ford Ecosport,2014,5.77,Comprehensive,82620,16.5,5,White,Chennai
Petrol,Sedan,Manual,2,Skoda,Skoda Superb,2009,6.0,Third Party insurance,60000,13.14,5,Red,Chennai
Diesel,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2015,5.1,Third Party insurance,86857,20.14,5,Blue,Chennai
Diesel,Sedan,Automatic,3,Mercedes-Benz,Mercedes-Benz C-Class,2010,9.0,Third Party insurance,70000,14.84,5,Others,Chennai
Diesel,SUV,Automatic,2,Audi,Audi Q7,2012,15.0,Third Party insurance,120000,11.33,7,Gray,Chennai
Petrol,Hatchback,Automatic,1,Maruti,Maruti Wagon R,2022,6.25,Third Party,14483,25.19,5,Grey,Chennai
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2022,12.75,Comprehensive,19000,19.24556842105263,5,Black,Chennai
Petrol,Hatchback,Manual,1,Ford,Ford Figo,2016,3.95,Comprehensive,36202,18.16,5,Golden,Chennai
Petrol,MUV,Manual,1,Datsun,Datsun GO Plus,2017,3.2,Third Party insurance,30000,19.44,7,Others,Chennai
Diesel,Hatchback,Manual,1,Ford,Ford Figo,2017,4.5,Third Party insurance,70000,24.29,5,Black,Chennai
Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,2022,10.85,Third Party insurance,20000,19.24556842105263,5,Others,Chennai
Petrol,Hatchback,Manual,1,Datsun,Datsun RediGO,2021,4.0,Comprehensive,24077,20.71,5,Red,Chennai
Diesel,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2012,4.85,Comprehensive,81985,19.3,5,Black,Chennai
Petrol,MUV,Automatic,2,Maruti,Maruti Ertiga,2020,9.85,Third Party insurance,30000,17.99,7,Others,Chennai
Petrol,Sedan,Manual,1,Honda,Honda City,2017,6.81,Third Party insurance,91841,17.8,5,Red,Chennai
Petrol,SUV,Automatic,3,Ford,Ford Ecosport,2016,6.21,Third Party insurance,64961,15.63,5,Brown,Chennai
Petrol,Hatchback,Automatic,1,Maruti,Maruti Alto K10,2018,4.1,Comprehensive,20950,23.95,5,Red,Chennai
Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2016,5.05,Comprehensive,94348,18.6,5,Red,Chennai
Diesel,SUV,Manual,1,Hyundai,Hyundai Venue,2022,12.9,Comprehensive,32000,19.24556842105263,5,White,Chennai
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2019,7.08,Third Party insurance,51744,18.6,5,Red,Chennai
Diesel,SUV,Automatic,2,Mahindra,Mahindra XUV500,2020,17.34,Comprehensive,81152,15.1,7,Silver,Chennai
Petrol,Sedan,Manual,1,Honda,Honda Amaze,2018,6.5,Comprehensive,19516,18.6,5,Red,Chennai
Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2021,7.6,Comprehensive,29093,18.6,5,White,Chennai
Diesel,Sedan,Automatic,1,Honda,Honda Amaze,2018,7.85,Third Party insurance,54408,23.8,5,Silver,Chennai
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2019,7.45,Comprehensive,16000,21.01,5,Blue,Chennai
Diesel,SUV,Automatic,1,Ford,Ford Endeavour,2018,20.0,Third Party insurance,100000,12.62,7,Others,Chennai
Petrol,Hatchback,Manual,1,Datsun,Datsun RediGO,2016,2.7,Comprehensive,56876,22.7,5,Grey,Chennai
Diesel,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2014,4.5,Third Party insurance,50000,22.07,5,Blue,Chennai
Petrol,Sedan,Manual,2,Honda,Honda Amaze,2015,4.2,Comprehensive,84505,18.6,5,TITANIUM GREY,Chennai
Diesel,MUV,Automatic,1,Toyota,Toyota Innova Crysta,2021,27.9,Comprehensive,34000,12.0,7,Silver,Chennai
Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2020,5.5,Comprehensive,22305,21.79,5,Brown,Chennai
Petrol,Hatchback,Manual,1,Renault,Renault KWID,2019,4.21,Comprehensive,33573,23.01,5,Silver,Chennai
Petrol,Hatchback,Manual,1,Datsun,Datsun RediGO,2019,3.03,Third Party,33615,22.7,5,Silver,Chennai
Petrol,Hatchback,Automatic,2,Honda,Honda Jazz,2018,7.8,Third Party insurance,30000,18.2,5,Others,Chennai
Petrol,Sedan,Manual,1,Tata,Tata Tigor,2020,6.43,Comprehensive,34935,20.3,5,White,Chennai
Petrol,Hatchback,Automatic,2,Maruti,Maruti Celerio,2018,4.74,Comprehensive,66511,23.1,5,Orange,Chennai
Petrol,Sedan,Automatic,1,Toyota,Toyota Camry,2021,42.0,Comprehensive,24000,19.16,5,White,Chennai
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2017,6.44,Comprehensive,68979,21.21,5,Blue,Chennai
Petrol,MUV,Manual,1,Maruti,Maruti Ertiga,2021,12.0,Third Party insurance,50000,19.01,7,Gray,Chennai
Petrol,Hatchback,Automatic,2,Maruti,Maruti Wagon R,2019,5.19,Comprehensive,45161,20.51,5,Orange,Chennai
Diesel,SUV,Manual,1,Ford,Ford Ecosport,2018,8.11,Comprehensive,42917,23.0,5,Blue,Chennai
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2019,7.25,Third Party insurance,20000,21.01,5,Others,Chennai
Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,2018,7.25,Comprehensive,32000,19.56,5,Grey,Chennai
Diesel,Hatchback,Manual,1,Hyundai,Hyundai i20,2019,7.5,Third Party insurance,40000,22.54,5,Others,Chennai
Petrol,Sedan,Manual,1,Honda,Honda City,2020,9.5,Comprehensive,29911,17.4,5,Lunar Silver Metallic,Chennai
Petrol,Sedan,Automatic,1,Hyundai,Hyundai Verna,2018,9.25,Comprehensive,23000,17.0,5,Grey,Chennai
Diesel,Sedan,Manual,2,Tata,Tata Zest,2018,5.25,Third Party insurance,100000,22.95,5,Others,Chennai
Diesel,MUV,Manual,1,Toyota,Toyota Innova Crysta,2016,18.75,Comprehensive,42000,13.68,7,Silver,Chennai
Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2016,26.5,Comprehensive,58000,19.27,5,White,Chennai
Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2015,5.5,Comprehensive,53764,25.2,5,Grey,Chennai
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2015,5.0,Third Party insurance,61455,18.9,5,Silver,Chennai
Petrol,SUV,Automatic,2,Jeep,Jeep Compass,2018,12.09,Zero Dep,52732,16.0,5,Silver,Chennai
Petrol,Hatchback,Automatic,2,Honda,Honda Jazz,2017,6.56,Comprehensive,61159,19.0,5,Red,Chennai
Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2010,2.95,Third Party insurance,90000,17.0,5,Others,Chennai
Petrol,Sedan,Manual,1,Honda,Honda Amaze,2015,4.31,Comprehensive,95296,18.0,5,Brown,Chennai
Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2018,8.95,Comprehensive,106506,15.8,5,Black,Chennai
Diesel,Sedan,Automatic,2,BMW,BMW 5 Series,2012,15.0,Third Party insurance,70000,16.73,5,Others,Chennai
Petrol,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2015,3.92,Comprehensive,108551,18.9,5,Red,Chennai
Diesel,Sedan,Manual,1,Honda,Honda Amaze,2014,4.7,Comprehensive,54186,25.8,5,Red,Chennai
Petrol,Sedan,Automatic,1,Honda,Honda Amaze,2018,7.26,Comprehensive,106848,19.0,5,White,Chennai
Petrol,Sedan,Automatic,2,Volkswagen,Volkswagen Vento,2020,10.23,Third Party,38464,16.35,5,Brown,Chennai
Petrol,Hatchback,Manual,1,Maruti,Maruti Ignis,2017,5.0,Third Party insurance,59841,20.89,5,Grey,Chennai
Diesel,SUV,Automatic,1,Toyota,Toyota Fortuner,2023,45.5,Comprehensive,3000,19.24556842105263,7,White,Chennai
Petrol,SUV,Automatic,1,Hyundai,Hyundai Creta,2020,15.9,Third Party insurance,19649,19.24556842105263,5,Silver,Chennai
Diesel,Sedan,Automatic,1,BMW,BMW 3 Series Gran Limousine,2021,56.0,Comprehensive,3300,19.62,5,Black,Chennai
Petrol,Sedan,Manual,3,Ford,Ford Mondeo,2003,1.4,Third Party insurance,60000,9.0,5,Others,Chennai
Petrol,SUV,Automatic,1,Hyundai,Hyundai Alcazar,2021,19.0,Third Party insurance,40000,14.2,6,Black,Chennai
Petrol,SUV,Automatic,1,Kia,Kia Seltos,2020,14.25,Comprehensive,27000,19.24556842105263,5,Blue,Chennai
Petrol,Hatchback,Automatic,1,Maruti,Maruti Alto K10,2018,4.1,Comprehensive,20950,23.95,5,Red,Chennai
Diesel,SUV,Manual,1,Jeep,Jeep Compass,2018,12.5,Third Party insurance,50000,17.1,5,Others,Chennai
Petrol,Hatchback,Manual,1,Tata,Tata Nano,2014,1.25,Third Party insurance,39000,25.4,4,Purple,Chennai
Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2017,9.03,Comprehensive,55927,15.29,5,White,Chennai
Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2014,4.88,Comprehensive,35325,18.6,5,Red,Chennai
Petrol,Hatchback,Manual,2,Maruti,Maruti Baleno,2020,6.6,Third Party insurance,20000,21.01,5,Red,Chennai
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2017,6.04,Third Party insurance,41248,18.6,5,Red,Chennai
Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2016,4.17,Third Party,70076,23.84,5,Brown,Chennai
Petrol,SUV,Manual,1,Mahindra,Mahindra XUV300,2016,4.05,Comprehensive,128398,16.82,5,SILKY SILVER,Chennai
Petrol,Hatchback,Automatic,3,Maruti,Maruti Wagon R,2017,4.44,Comprehensive,20973,20.51,5,White,Chennai
Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,2007,2.2,Third Party insurance,90000,16.1,5,Others,Chennai
Petrol,Sedan,Manual,1,Hyundai,Hyundai Aura,2020,6.15,Comprehensive,98807,20.5,5,White,Chennai
Petrol,Sedan,Manual,2,Honda,Honda Amaze,2015,3.96,Comprehensive,102249,18.0,5,Red,Chennai
Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,2018,6.5,Comprehensive,18837,18.9,5,Red,Chennai
Diesel,SUV,Manual,1,Jeep,Jeep Compass,2018,14.0,Comprehensive,50000,17.1,5,Black,Chennai
Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2012,2.1,Third Party insurance,120000,21.1,5,Others,Chennai
Diesel,MUV,Automatic,1,Toyota,Toyota Innova Crysta,2021,24.75,Comprehensive,19000,12.0,7,Silver,Chennai
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2020,4.0,Third Party insurance,10000,22.05,5,Others,Chennai
Petrol,Hatchback,Automatic,1,Maruti,Maruti Celerio,2015,3.5,Comprehensive,128876,21.63,5,Red,Chennai
Petrol,Hatchback,Manual,0,Maruti,Maruti Wagon R,2016,4.3,Third Party insurance,37942,20.51,5,Red,Chennai
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2018,5.15,Comprehensive,37300,18.9,5,Red,Chennai
Diesel,SUV,Automatic,2,Mercedes-Benz,Mercedes-Benz GLC,2017,37.5,Comprehensive,30000,17.9,5,Blue,Chennai
Petrol,Hatchback,Manual,1,Maruti,Maruti Zen,2002,1.2,Third Party insurance,60000,17.3,5,Others,Chennai
Diesel,Hatchback,Manual,1,Hyundai,Hyundai i20,2014,4.92,Comprehensive,82784,22.54,5,Red,Chennai
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2021,7.31,Third Party,63274,22.41,5,Blue,Chennai
Petrol,Hatchback,Automatic,1,Maruti,Maruti Alto K10,2015,3.45,Comprehensive,87521,23.95,5,Silver,Chennai
Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20 Active,2017,5.23,Third Party,77388,17.19,5,White,Chennai
Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2014,3.02,Comprehensive,114772,20.51,5,Silver,Chennai
Diesel,MUV,Manual,1,Toyota,Toyota Innova Crysta,2019,23.0,Third Party insurance,40000,13.68,7,Others,Chennai
Petrol,MUV,Manual,2,Datsun,Datsun GO Plus,2019,5.0,Third Party insurance,62493,19.83,7,Brown,Chennai
Petrol,Sedan,Manual,1,Honda,Honda City,2021,13.5,Third Party insurance,20000,18.6,5,Others,Chennai
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro,2019,4.72,Comprehensive,59985,20.3,5,Yellow,Chennai
Petrol,Sedan,Manual,2,Maruti,Maruti Ciaz,2017,5.64,Comprehensive,104073,20.73,5,Silver,Chennai
Diesel,Sedan,Manual,2,Hyundai,Hyundai Xcent,2017,4.1,Third Party insurance,100000,25.4,5,Others,Chennai
Diesel,Hatchback,Manual,1,Tata,Tata Tiago,2017,4.7,Third Party insurance,120000,27.28,5,Others,Chennai
Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,2017,6.3,Comprehensive,53819,21.4,5,White,Chennai
Diesel,Hatchback,Manual,1,Ford,Ford Figo,2016,3.75,Third Party insurance,98914,25.83,5,Grey,Chennai
Diesel,Sedan,Manual,1,Volkswagen,Volkswagen Ameo,2017,5.2,Third Party insurance,110000,21.66,5,Others,Chennai
Diesel,SUV,Manual,3,Mahindra,Mahindra XUV500,2015,10.0,Third Party insurance,110000,16.0,7,White,Chennai
Petrol,Sedan,Manual,1,Honda,Honda City,2022,15.97,Third Party insurance,4135,17.4,5,Golden Brown,Chennai
Petrol,Hatchback,Automatic,1,Hyundai,Hyundai i20,2019,8.0,Comprehensive,35000,17.4,5,White,Chennai
Petrol,Hatchback,Manual,1,Honda,Honda Jazz,2017,5.75,Third Party insurance,35983,18.7,5,Red,Chennai
Diesel,SUV,Manual,1,Jeep,Jeep Compass,2020,20.5,Comprehensive,45000,16.3,5,White,Chennai
Diesel,SUV,Manual,1,Tata,Tata Harrier,2019,14.22,Zero Dep,91109,17.0,5,White,Chennai
Petrol,Sedan,Manual,1,Hyundai,Hyundai Xcent,2018,5.62,Zero Dep,23325,20.14,5,Silver,Chennai
Petrol,Hatchback,Automatic,1,Honda,Honda Jazz,2018,6.9,Comprehensive,51690,18.2,5,Red,Chennai
Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20 Active,2017,5.73,Comprehensive,69786,17.19,5,White,Chennai
Petrol,Sedan,Automatic,2,Tata,Tata Tigor,2018,5.58,Comprehensive,53612,20.3,5,Brown,Chennai
Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2018,5.8,Comprehensive,41502,21.21,5,Blue,Chennai
Petrol,SUV,Manual,2,Honda,Honda WR-V,2017,6.84,Third Party insurance,43841,17.5,5,Brown,Chennai
Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2010,2.9,Third Party insurance,110000,17.0,5,Silver,Chennai
Petrol,SUV,Automatic,1,Ford,Ford Ecosport,2018,7.62,Comprehensive,77380,14.8,5,Silver,Chennai
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno RS,2018,6.63,Third Party insurance,69269,21.1,5,Red,Chennai
Diesel,SUV,Manual,1,Maruti,Maruti SX4 S Cross,2018,8.7,Third Party insurance,53060,23.65,5,Grey,Chennai
Petrol,Sedan,Manual,2,Mitsubishi,Mitsubishi Cedia,2011,3.2,Third Party insurance,70000,13.17,5,Silver,Chennai
Petrol,Sedan,Manual,1,Honda,Honda City,2017,7.5,Comprehensive,58071,17.0,5,Golden Brown,Chennai
Petrol,Sedan,Automatic,1,BMW,BMW 2 Series,2023,47.5,Comprehensive,500,14.82,5,White,Chennai
Diesel,SUV,Manual,1,Ford,Ford Ecosport,2021,9.5,Third Party insurance,40000,21.7,5,Others,Chennai
Petrol,MUV,Automatic,2,Maruti,Maruti Ertiga,2020,10.25,Third Party insurance,20000,17.99,7,Others,Chennai
Petrol,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2008,2.45,Third Party insurance,68283,17.5,5,Black,Chennai
Petrol,Sedan,Manual,0,Honda,Honda Amaze,2014,3.95,Third Party insurance,73045,18.0,5,Red,Chennai
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2018,10.8,Comprehensive,49000,22.1,5,White,Chennai
Diesel,MUV,Manual,1,Chevrolet,Chevrolet Tavera,2009,2.0,Third Party insurance,150000,12.2,10,White,Chennai
Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2016,6.08,Third Party insurance,47547,18.6,5,Blue,Chennai
Diesel,Hatchback,Manual,2,Hyundai,Hyundai i20 Active,2017,6.98,Third Party insurance,100844,21.19,5,White,Chennai
Diesel,Sedan,Manual,1,Honda,Honda Amaze,2013,3.35,Third Party insurance,158945,24.7,5,Blue,Chennai
Diesel,Hatchback,Manual,1,Hyundai,Hyundai i20,2014,5.02,Third Party insurance,111275,22.54,5,White,Chennai
Petrol,SUV,Automatic,2,Hyundai,Hyundai Creta,2018,10.27,Comprehensive,71770,14.8,5,White,Chennai
Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2019,9.0,Third Party insurance,40000,17.0,5,Others,Chennai
Petrol,SUV,Manual,1,Honda,Honda WR-V,2017,7.69,Comprehensive,55435,17.5,5,Brown,Chennai
Petrol,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,2016,5.95,Third Party insurance,51396,18.5,5,Silver,Chennai
Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R Stingray,2015,3.75,Comprehensive,79063,20.51,5,White,Chennai
Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,2015,5.85,Comprehensive,89570,20.73,5,White,Chennai
Petrol,Sedan,Manual,2,Hyundai,Hyundai Verna,2012,4.5,Third Party insurance,50000,17.01,5,Others,Chennai
Diesel,SUV,Manual,1,Tata,Tata New Safari,2022,21.5,Third Party insurance,30000,16.14,7,Others,Chennai
Diesel,Sedan,Automatic,2,BMW,BMW 3 Series,2012,9.95,Third Party insurance,100000,18.88,5,Others,Chennai
Petrol,Sedan,Manual,1,Honda,Honda City,2021,11.0,Comprehensive,18477,17.0,5,Brown,Chennai
Petrol,Hatchback,Manual,3,Volkswagen,Volkswagen Polo,2014,3.5,Third Party insurance,120000,16.47,5,Others,Chennai
Petrol,Sedan,Automatic,1,Maruti,Maruti Ciaz,2018,7.3,Comprehensive,77204,20.28,5,Silver,Chennai
Diesel,Sedan,Automatic,2,BMW,BMW 5 Series,2012,10.0,Third Party insurance,70000,16.73,5,Others,Chennai
Diesel,SUV,Manual,1,Toyota,Toyota Fortuner,2013,17.91,Comprehensive,78000,13.0,7,Golden,Chennai
Diesel,Sedan,Automatic,2,BMW,BMW 3 Series,2012,13.5,Comprehensive,55000,22.69,5,Grey,Chennai
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,5.1,Comprehensive,30272,17.0,5,White,Chennai
Petrol,SUV,Manual,1,Ford,Ford Ecosport,2018,8.6,Third Party insurance,64285,18.88,5,White,Chennai
Diesel,Hatchback,Manual,3,Hyundai,Hyundai i20,2014,4.85,Zero Dep,76697,22.54,5,Red,Chennai
Diesel,Hatchback,Automatic,1,Mini,Mini 5 DOOR,2015,17.0,Third Party insurance,100000,20.7,5,Blue,Chennai
Petrol,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,2017,6.36,Third Party,95291,21.21,5,Blue,Chennai
Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Ameo,2017,5.71,Comprehensive,84005,17.0,5,White,Chennai
Petrol,SUV,Automatic,1,Renault,Renault Kiger,2021,8.25,Comprehensive,8000,19.03,5,White,Chennai
Petrol,Hatchback,Manual,1,Datsun,Datsun RediGO,2021,3.93,Zero Dep,49254,21.7,5,Blue,Chennai
Diesel,SUV,Manual,1,Kia,Kia Sonet,2021,11.0,Third Party insurance,20000,18.4,5,Black,Chennai
Petrol,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2016,4.2,Third Party,97522,18.9,5,Others,Chennai
Petrol,SUV,Manual,1,Ford,Ford Ecosport,2017,7.04,Zero Dep,34097,18.88,5,White,Chennai
Petrol,SUV,Automatic,1,Nissan,Nissan Magnite,2022,9.5,Third Party insurance,10000,17.4,5,Gray,Chennai
Diesel,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLE,2022,90.0,Comprehensive,3000,19.24556842105263,5,White,Chennai
Petrol,Hatchback,Manual,0,Hyundai,Hyundai i20,2021,7.7,Third Party insurance,19252,20.0,5,Grey,Chennai
Diesel,SUV,Automatic,1,Kia,Kia Sonet,2020,12.0,Third Party insurance,30000,19.24556842105263,5,Red,Chennai
Petrol,Hatchback,Manual,3,Fiat,Fiat Grande Punto,2010,1.2,Third Party insurance,80000,14.6,5,Red,Chennai
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2021,7.5,Comprehensive,25581,20.85,5,Silver,Chennai
Petrol,SUV,Automatic,1,Skoda,Skoda Kodiaq,2022,37.5,Comprehensive,34000,12.78,7,White,Chennai
Diesel,SUV,Automatic,1,BMW,BMW X1,2018,26.55,Comprehensive,45000,20.68,5,White,Chennai
Petrol,Hatchback,Automatic,2,Renault,Renault KWID,2019,4.1,Third Party insurance,20000,24.04,5,Others,Chennai
Petrol,SUV,Manual,1,Nissan,Nissan Magnite,2021,10.5,Third Party insurance,20000,20.0,5,Others,Chennai
Diesel,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,6.22,Third Party insurance,123394,27.39,5,Blue,Chennai
Diesel,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2018,7.3,Comprehensive,106275,20.14,5,Red,Chennai
Petrol,Sedan,Manual,1,Honda,Honda City,2019,9.5,Third Party insurance,58416,17.4,5,MODERN STEEL METALLIC,Chennai
Petrol,Hatchback,Manual,2,Maruti,Maruti Alto K10,2017,3.57,Comprehensive,18704,23.95,5,Black,Chennai
Petrol,Sedan,Manual,1,Honda,Honda City,2015,6.21,Comprehensive,27166,17.4,5,Grey,Chennai
Petrol,Sedan,Automatic,2,Honda,Honda City,2020,11.25,Third Party insurance,30000,18.3,5,Others,Chennai
Diesel,SUV,Automatic,1,Kia,Kia Seltos,2021,16.39,Third Party,76384,18.0,5,White,Chennai
Diesel,SUV,Automatic,1,Hyundai,Hyundai Creta,2017,12.15,Comprehensive,45000,17.01,5,White,Chennai
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,6.35,Third Party,17160,18.6,5,Red,Chennai
Petrol,SUV,Manual,1,Volkswagen,Volkswagen Taigun,2022,14.66,Third Party,15817,20.08,5,Silver,Chennai
Petrol,Hatchback,Manual,2,Renault,Renault KWID,2021,5.0,Third Party insurance,10000,21.74,5,Others,Chennai
Petrol,Hatchback,Manual,0,Renault,Renault KWID,2020,4.25,Third Party insurance,31268,21.74,5,Brown,Chennai
Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,2019,5.0,Third Party insurance,7267,23.1,5,Orange,Chennai
Petrol,Hatchback,Manual,2,Honda,Honda Jazz,2017,5.5,Third Party insurance,30000,18.7,5,Others,Chennai
Petrol,Hatchback,Manual,2,Tata,Tata Nano,2012,87.0,Third Party insurance,60000,25.4,4,Others,Chennai
Diesel,SUV,Manual,3,Mahindra,Mahindra Scorpio,2013,4.9,Third Party insurance,100000,12.05,8,Others,Chennai
Petrol,Sedan,Manual,1,Honda,Honda Amaze,2014,3.0,Comprehensive,222996,18.6,5,Blue,Chennai
Petrol,SUV,Manual,1,Honda,Honda WR-V,2018,7.7,Third Party insurance,30742,17.5,5,Red,Chennai
Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2014,3.9,Third Party insurance,110000,25.2,5,Others,Chennai
Diesel,Hatchback,Manual,2,Ford,Ford Figo,2010,2.1,Comprehensive,132787,20.0,5,Grey,Chennai
Diesel,SUV,Automatic,1,Tata,Tata Nexon,2021,11.05,Comprehensive,29351,22.07,5,Black,Chennai
Petrol,SUV,Manual,1,Tata,Tata Nexon,2018,7.25,Zero Dep,10048,17.0,5,Blue,Chennai
Petrol,Sedan,Manual,2,Maruti,Maruti Ciaz,2016,5.8,Third Party insurance,50000,20.73,5,Others,Chennai
Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,2017,6.59,Comprehensive,14696,21.4,5,Silver,Chennai
Petrol,Hatchback,Manual,1,Renault,Renault KWID,2016,3.56,Comprehensive,27153,25.17,5,White,Chennai
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2016,4.8,Third Party insurance,50000,18.9,5,Others,Chennai
Petrol,MUV,Manual,1,Renault,Renault Triber,2021,6.89,Comprehensive,43879,20.0,7,Others,Chennai
Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2017,6.25,Third Party insurance,40480,16.2,5,Brown,Chennai
Petrol,SUV,Manual,1,Ford,Ford Ecosport,2018,8.03,Zero Dep,32112,17.0,5,Silver,Chennai
Petrol,Hatchback,Manual,2,Maruti,Maruti Celerio,2017,5.16,Comprehensive,31239,25.24,5,Silver,Chennai
Diesel,Sedan,Manual,1,Maruti,Maruti Ciaz,2018,9.5,Third Party insurance,20000,28.09,5,Silver,Chennai
Diesel,SUV,Manual,2,Mahindra,Mahindra XUV500,2014,8.25,Third Party insurance,80000,15.1,7,Others,Chennai
Diesel,Hatchback,Manual,1,Mahindra,Mahindra KUV 100 NXT,2017,3.75,Comprehensive,91112,25.32,6,BERRY RED,Chennai
Petrol,Hatchback,Manual,0,Maruti,Maruti Alto,2009,1.8,Third Party insurance,68767,19.7,5,Red,Chennai
Petrol,MUV,Automatic,1,Kia,Kia Carens,2022,19.0,Third Party insurance,30000,16.5,6,Silver,Chennai
Petrol,SUV,Manual,1,Kia,Kia Sonet,2022,9.0,Third Party insurance,10000,18.4,5,White,Chennai
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2013,2.05,Comprehensive,42600,22.74,5,SILKY SILVER,Chennai
Petrol,Hatchback,Manual,0,Maruti,Maruti Baleno,2021,7.1,Third Party insurance,13270,21.01,5,Blue,Chennai
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2019,6.3,Third Party insurance,40000,21.21,5,Others,Chennai
Petrol,Sedan,Manual,3,Ford,Ford Fiesta,2009,1.55,Third Party insurance,120000,15.3,5,Black,Chennai
Petrol,Sedan,Manual,2,Honda,Honda City,2017,7.99,Third Party insurance,22286,17.8,5,Silver,Chennai
Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2022,6.3,Comprehensive,12132,20.52,5,Silver,Chennai
Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2018,4.15,Third Party insurance,79048,19.01,5,Blue,Chennai
Petrol,Hatchback,Manual,3,Tata,Tata Tiago,2016,4.17,Third Party insurance,48360,23.84,5,Blue,Chennai
Petrol,Hatchback,Manual,2,Renault,Renault KWID,2016,3.34,Comprehensive,54538,25.17,5,Silver,Chennai
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2017,5.9,Third Party insurance,32157,20.85,5,White,Chennai
Petrol,SUV,Manual,1,Kia,Kia Seltos,2019,10.29,Zero Dep,34182,16.8,5,Red,Chennai
Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2009,2.5,Comprehensive,176801,28.4,5,Silver,Chennai
Petrol,SUV,Manual,1,Nissan,Nissan Magnite,2021,7.11,Comprehensive,81508,18.75,5,Red,Chennai
Petrol,SUV,Automatic,2,Tata,Tata Nexon,2020,9.5,Comprehensive,42036,16.35,5,Blue,Chennai
